gene	log2fc	pval	qval	mean_tumor_log2tpm	mean_normal_log2tpm	n_tumor	n_normal
C5ORF52	-1.1698825323347841	4.355872006810041e-12	1.4023996693223333e-11	2.076316354874567	3.246198887209351	471	41
C5ORF63	0.06803387361756896	0.4515637738138524	0.4854703714627518	1.812792497306854	1.7447586236892851	471	41
C5ORF66-AS1	-0.9108184726497913	1.0314493200943622e-14	4.577836183513562e-14	0.8136625358999799	1.7244810085497713	471	41
C6ORF120	-0.07005463774569787	0.3347071033955846	0.36755794711602174	4.8132404053103155	4.883295043056013	471	41
C6ORF132	0.287240713118714	0.00018657168696860308	0.0002895667559005965	4.812468630074227	4.525227916955513	471	41
C6ORF136	-0.6000056573955028	1.422759131737286e-14	6.194366148090319e-14	5.35195246685609	5.951958124251592	471	41
C6ORF141	0.8227872369482976	2.3743465168174394e-08	5.202120740819899e-08	2.5555564934512924	1.7327692565029948	471	41
C6ORF15	1.5045510562300297	3.165282486460824e-17	2.0001359838199344e-16	1.5488283005500068	0.0442772443199771	471	41
C6ORF223	3.66158197801379	1.348069257144259e-25	2.8926982688710596e-23	4.2507679581691775	0.5891859801553875	471	41
C6ORF226	-0.06786120689432806	0.6533993018834188	0.6825848324515891	4.21449591370834	4.2823571206026685	471	41
C6ORF47	-0.28473180023823197	2.5435973499323254e-05	4.258917373042231e-05	5.001501993300403	5.286233793538635	471	41
C6ORF52	-0.06533078703679562	0.1793581453029267	0.20476380126013125	1.339282342459651	1.4046131294964466	471	41
C6ORF62	0.279263553275622	1.3183476013514952e-07	2.7034722411971564e-07	7.079533385911407	6.800269832635785	471	41
C6ORF89	-0.23538903093229369	0.0004465681638860947	0.0006714917976603495	5.29916507866651	5.534554109598804	471	41
C6ORF99	0.4778526294526543	1.2728791657670119e-12	4.3570974897942576e-12	1.039639971927469	0.5617873424748147	471	41
C7	-3.496566967504257	7.301509134476711e-22	1.4456374410282367e-20	1.6154589822897978	5.112025949794055	471	41
C7ORF26	0.5290184252758028	5.048565534572364e-16	2.6869231680070685e-15	5.3009742588257245	4.771955833549922	471	41
C7ORF31	-1.4139554517465673	1.8813836846014168e-21	3.1828096128257014e-20	2.192579464921788	3.6065349166683554	471	41
C7ORF50	0.8432881071344331	4.560542511031398e-15	2.1174720316839954e-14	5.513711001770525	4.670422894636092	471	41
C8G	-1.230292639324873	3.69828910828897e-13	1.3446182675302715e-12	2.1217267471982213	3.3520193865230943	471	41
C8ORF33	0.9498052217322819	1.3601781095607885e-11	4.1314413051871416e-11	6.141796958131693	5.1919917363994115	471	41
C8ORF37	0.500319337436735	1.5396526806323895e-08	3.4357454680273515e-08	1.6616056041675558	1.1612862667308208	471	41
C8ORF44	0.5849510290038713	5.226833582501338e-09	1.2195252546559496e-08	2.1478242001342545	1.5628731711303832	471	41
C8ORF58	0.14068224330543488	0.02583285315087111	0.03264043874656103	2.1955650056086435	2.0548827623032087	471	41
C8ORF76	0.8114499382925133	6.147584414214916e-17	3.7140689234558794e-16	2.674731621691209	1.8632816833986958	471	41
C8ORF82	0.1198247753836883	0.11834652248091986	0.13825543001071175	5.114589278023357	4.9947645026396685	471	41
C8ORF88	-1.3444547511386817	1.2571105167514216e-15	6.320003799745728e-15	0.7181184899143763	2.062573241053058	471	41
C9ORF116	1.2183910711467014	5.086566050126456e-21	7.477421928946328e-20	2.1121654016981473	0.8937743305514457	471	41
C9ORF152	-0.2719895977850628	0.017754787293964583	0.02281000576553912	5.96669763017569	6.238687227960753	471	41
C9ORF16	1.1364312446286906	9.762357765096878e-21	1.3214825718764113e-19	6.812434209814163	5.676002965185472	471	41
C9ORF24	-0.6996789054106667	2.0260316578941844e-08	4.466319424207047e-08	1.4474248920005286	2.1471037974111953	471	41
C9ORF40	-0.07646207119838166	0.4943082085287186	0.5280076339175874	4.268285309907143	4.344747381105525	471	41
C9ORF64	0.2098820608911618	0.003850262003099638	0.005296592569249079	4.31330351973951	4.103421458848349	471	41
C9ORF72	0.4494753408941494	7.155205937792506e-07	1.372661566127057e-06	2.88718836816558	2.4377130272714305	471	41
C9ORF78	0.22321778380718627	7.034239940149258e-06	1.2331276088589347e-05	5.2189381122304	4.9957203284232135	471	41
C9ORF85	0.21184316829556815	0.00015373082720059164	0.00024050408801864874	3.0423366965521335	2.8304935282565653	471	41
CA1	-7.304642673797474	5.98048818138127e-25	6.582648585144096e-23	1.583531328089386	8.88817400188686	471	41
CA11	-0.42480753951347383	0.0045962775721929625	0.006277733244989136	2.198466452892388	2.6232739924058617	471	41
CA12	-2.3347139505470382	4.234355157203576e-21	6.417489558822046e-20	5.354576972559147	7.689290923106185	471	41
CA13	0.200184240502447	0.06704106846452958	0.08065170139550723	2.9488568729935105	2.7486726324910635	471	41
CA14	-0.6288397511014248	4.748690797500925e-09	1.1122575181652343e-08	0.6413322583039278	1.2701720094053526	471	41
CA2	-5.1977384968862514	4.503320265290465e-24	2.7253599035061987e-22	5.4296842276952235	10.627422724581475	471	41
CA3	0.12123526172268773	0.5858929985035457	0.6175212979093706	1.1042015149126134	0.9829662531899257	471	41
CA3-AS1	-1.5391617550105088	3.9859592439576267e-23	1.3662244725411516e-21	0.5600236524656607	2.0991854074761696	471	41
CA4	-6.170405674408481	4.62381380131958e-25	5.673042814980531e-23	2.52511073458765	8.69551640899613	471	41
CA5B	0.2841165241964678	0.0001877996563844065	0.0002914212484435442	1.458875308127296	1.1747587839308282	471	41
CA5BP1	0.6974475711772175	1.3700000422460029e-18	1.1263805202611744e-17	2.3828940870372826	1.685446515860065	471	41
CA7	-5.689557871846809	4.0495905584798976e-26	1.7384335499399974e-23	1.3027531553699927	6.992311027216801	471	41
CA8	0.11908498842527981	0.42490811643228554	0.4587736844842343	1.7772643937545667	1.6581794053292869	471	41
CA9	3.6687129043230957	1.2394590782377794e-20	1.6253281178736234e-19	5.007581761949629	1.338868857626533	471	41
CAAP1	-0.030944363154600474	0.7806655357873419	0.803054950394327	4.924052421144153	4.9549967842987535	471	41
CAB39	-0.6884825052779382	1.0063994517759057e-16	5.884362797219613e-16	5.921695453259188	6.610177958537126	471	41
CAB39L	-0.15153398090067238	0.5111434460712612	0.5446362069676295	3.5585545829200282	3.7100885638207006	471	41
CABIN1	0.14678948660729585	0.023375796789961756	0.0296699933166138	4.800621684378212	4.6538321977709165	471	41
CABLES1	0.35238696366384215	0.001692583638718944	0.0024143925531734424	2.8911927186233246	2.5388057549594825	471	41
CABLES2	0.7189341680940551	1.6946506036087554e-11	5.099007650803655e-11	4.072418634475564	3.3534844663815093	471	41
CACFD1	-0.9239450691680338	5.758696557668143e-17	3.499530886028077e-16	5.252110648063318	6.1760557172313515	471	41
CACHD1	0.2862204565544628	0.02867010128500748	0.03601606061275888	2.028324951434224	1.742104494879761	471	41
CACNA1C	-0.23944624815113102	0.6325001779224528	0.663033371035257	1.489009735278608	1.728455983429739	471	41
CACNA1D	0.8700498509147896	1.0492055080477187e-13	4.1070728592248985e-13	1.904337617412821	1.0342877664980314	471	41
CACNA1H	-1.1315704594246245	2.4456730451132487e-07	4.891068362195029e-07	2.605541573555769	3.7371120329803937	471	41
CACNA2D1	-0.917152279152744	6.0228602721259354e-09	1.3980307401134816e-08	1.167145224040257	2.084297503193001	471	41
CACNA2D2	-0.3438094296093288	2.2345759715292873e-05	3.760810152389362e-05	1.4907270104715022	1.834536440080831	471	41
CACNA2D4	-0.16089334718391224	0.0008775031532879766	0.0012849189661188357	1.5151098584128957	1.676003205596808	471	41
CACNB1	-0.7562306206794787	5.928649303757484e-15	2.7126494213658616e-14	1.7200968005609167	2.4763274212403954	471	41
CACNB2	-0.7142025217158648	1.1769768282731739e-14	5.180674625096939e-14	0.9826874183538367	1.6968899400697015	471	41
CACNB3	0.18400792061617555	0.003452379085313808	0.004773857417671283	3.70231129233883	3.5183033717226544	471	41
CACNG4	0.9522698888963619	0.000648199548716312	0.0009608958124951995	1.296327323950373	0.3440574350540111	471	41
CACTIN	0.449655159627667	3.204517933599011e-12	1.0462507476568815e-11	3.3873930942988553	2.9377379346711883	471	41
CACUL1	0.3216574872473883	5.126382366599297e-08	1.0907428008659141e-07	3.9875326252401395	3.665875137992751	471	41
CACYBP	0.829939319571241	3.661924084180634e-15	1.7206548838448544e-14	5.8265303731706535	4.9965910535994125	471	41
CACYBPP2	0.6047541416641532	5.237962590884838e-10	1.350940196029908e-09	1.2744925513552245	0.6697384096910713	471	41
CAD	1.510043440871872	8.782385232157811e-23	2.5607050715816424e-21	5.313295336439019	3.803251895567147	471	41
CADM1	-0.6072045823490886	5.729000568355908e-08	1.212955453732171e-07	1.4430414242209413	2.05024600657003	471	41
CADM3	-2.8531682827893246	1.5966041462788853e-25	2.925478601605488e-23	0.46341224173348255	3.316580524522807	471	41
CADM4	0.2102480778805651	0.052873120399206865	0.06445272536515761	3.6626768479276484	3.4524287700470833	471	41
CADPS	1.2272384274955217	1.9840605997527629e-10	5.349258412236443e-10	2.173787772800221	0.9465493453046994	471	41
CADPS2	0.3412778924346216	7.496255180311139e-05	0.00012058508401576495	3.765220188289059	3.423942295854437	471	41
CALB2	-2.383583047861517	2.4488442325567285e-17	1.5737011521150077e-16	1.9436770165564594	4.327260064417977	471	41
CALCOCO1	-0.08753996836672862	0.6196329078095906	0.6507069254284258	4.4021752656346695	4.489715234001398	471	41
CALCOCO2	-0.7187154943471397	3.5522407494009116e-19	3.3258113682987484e-18	5.246359053030861	5.965074547378	471	41
CALCRL	-0.18040238814840626	0.11175205497248435	0.13102094275682416	2.4510170704502956	2.631419458598702	471	41
CALD1	-0.9702030256922285	0.0017021457502544165	0.002427049535076555	5.486684093822599	6.456887119514827	471	41
CALHM2	-0.3817029190341499	0.0033086831663032227	0.004587043945663705	3.2783575762298995	3.6600604952640494	471	41
CALHM5	0.1082609451596408	0.5282733780435829	0.5618009026439269	1.2369427529685326	1.1286818078088918	471	41
CALHM6	-0.10449804610264901	0.2611289240501369	0.29123214422822136	1.6679083729966542	1.7724064190993032	471	41
CALM1	-0.6049393741582367	4.2494306039672845e-16	2.2795224601421823e-15	7.32262517031832	7.927564544476557	471	41
CALM2	-0.2924903279898228	0.010140477166758286	0.013367061630522467	7.618994456330963	7.911484784320786	471	41
CALM2P2	0.40227930239318654	0.002419318042182106	0.003397114498554383	2.3298650058725388	1.9275857034793522	471	41
CALM3	-0.2867434518271539	0.000987387065587386	0.001439118895312377	7.254980054750617	7.541723506577771	471	41
CALR	0.6087326599786742	4.5318272871185905e-13	1.6307725858897732e-12	10.0053038156157	9.396571155637027	471	41
CALU	1.049555880094502	6.263356880124374e-13	2.214050140824375e-12	6.511095051157716	5.461539171063214	471	41
CAMK1	0.12463807629064716	0.2072051846137497	0.23439688367468411	1.4938055348129087	1.3691674585222615	471	41
CAMK1D	-1.025822181361013	9.772542920313936e-11	2.721451341572611e-10	3.61168970542985	4.637511886790863	471	41
CAMK2D	-0.7251325230895995	3.9472623456361396e-13	1.4291783957442035e-12	4.543310499902661	5.26844302299226	471	41
CAMK2G	-0.4690215347018247	3.079512945969934e-06	5.5623899991257955e-06	4.453221256927988	4.922242791629813	471	41
CAMK2N1	-1.0855136572166746	3.8103828827919444e-16	2.056532422581947e-15	7.103595888179838	8.189109545396512	471	41
CAMK2N2	0.6389837076994028	1.8532738124442564e-08	4.098213400767502e-08	1.3733054071265771	0.7343216994271743	471	41
CAMK4	-0.5470582605301351	4.431357937983853e-17	2.739268792635859e-16	0.6063639498514795	1.1534222103816145	471	41
CAMKK1	0.7647710641991661	5.104973545853511e-14	2.077747921476462e-13	2.8691992679272906	2.1044282037281246	471	41
CAMKK2	0.007007962216382779	0.5581986062294728	0.5909489422487073	4.938282982622781	4.931275020406399	471	41
CAMKMT	0.8324837444974178	2.4148485438475315e-17	1.554950555967052e-16	3.2483121552240273	2.4158284107266095	471	41
CAMLG	0.33957364948092605	3.3903503953470073e-06	6.100690795183013e-06	4.1035410888313395	3.7639674393504134	471	41
CAMSAP1	0.8337566618061296	8.054071366149207e-17	4.791907902958561e-16	3.703354375350613	2.8695977135444832	471	41
CAMSAP2	0.3984223985394486	7.565647638794441e-05	0.0001216347178184602	3.327699824424458	2.9292774258850094	471	41
CAMSAP3	0.279993229197121	0.00044842058227929113	0.0006741621029981728	5.402481195209225	5.122487966012104	471	41
CAMTA1	-0.007148423689607775	0.8910112565707243	0.9033215842189296	3.4171676802464663	3.424316103936074	471	41
CAMTA1-DT	0.04617554500312404	0.9539192943844604	0.9601344626738716	1.3511864835253007	1.3050109385221766	471	41
CAMTA2	-0.6846180675510829	1.5774250603585843e-14	6.825560869281334e-14	3.9927293420223413	4.677347409573424	471	41
CAND1	0.3968349287143491	1.0420815944486084e-09	2.603134604231836e-09	4.84718593426356	4.450351005549211	471	41
CAND2	-0.9645595173763597	2.9619047359890106e-18	2.283804917053523e-17	0.657011689857733	1.6215712072340926	471	41
CANT1	-0.34935654950726835	5.0692799340400926e-05	8.275406833368565e-05	7.35379747308923	7.7031540225964985	471	41
CANX	0.528226893976262	5.6820025405574763e-11	1.6194488872270224e-10	8.477654497580108	7.949427603603846	471	41
CAP1	-0.35617094557831486	3.220115359615161e-07	6.37686400519314e-07	8.359321978771357	8.715492924349672	471	41
CAP1P1	-0.23196826550984162	0.000674464425360045	0.0009983201210383506	1.6823279438099994	1.914296209319841	471	41
CAP2	-1.135045282259732	7.921475179718151e-07	1.5138914746610565e-06	2.1781720685040753	3.313217350763807	471	41
CAPG	0.8036075060928489	6.42262151983107e-12	2.024137215206603e-11	7.653019903149781	6.849412397056932	471	41
CAPN1	0.013739428588882774	0.10592543549581222	0.12455450654448481	7.226624121104975	7.212884692516092	471	41
CAPN10	0.9629385166927791	1.7103966147632108e-21	2.9329887811679556e-20	3.5171539751965573	2.554215458503778	471	41
CAPN10-DT	0.7591287303820508	1.8177090784895675e-17	1.1940199396225206e-16	1.6195604499128722	0.8604317195308214	471	41
CAPN12	0.9305063555522137	4.177654401547144e-15	1.9510122425257692e-14	1.5513221256268679	0.6208157700746542	471	41
CAPN13	-1.5116653742995987	2.9791878167915226e-13	1.0951049184202777e-12	2.171743885459192	3.6834092597587906	471	41
CAPN15	0.3562609970216073	1.8948649135162698e-05	3.205616329676756e-05	5.375110792754128	5.018849795732521	471	41
CAPN2	-0.9743920739742036	4.866602987377083e-17	2.9914745274240074e-16	6.375587215594407	7.34997928956861	471	41
CAPN5	-1.3257434406146258	1.8419818267663823e-21	3.131191308029224e-20	6.219280549190971	7.545023989805597	471	41
CAPN6	-0.685130141146614	0.00034326061891538337	0.0005206890429540697	2.3600813150047	3.045211456151314	471	41
CAPN7	0.18937168586801523	0.0005643767285902011	0.0008409552341609736	4.175171963473433	3.985800277605418	471	41
CAPN8	0.5228165172868122	0.0002934955380807771	0.0004477821988339743	4.5485976915499435	4.025781174263131	471	41
CAPN9	-1.910572768111476	2.7340756442782025e-13	1.0100663870677257e-12	2.668771245961925	4.579344014073401	471	41
CAPNS1	-0.023473479359354954	0.5033903084329889	0.5370574133284891	8.686516085821745	8.7099895651811	471	41
CAPRIN1	0.6575933599862482	2.76950646593643e-16	1.5227529931815946e-15	6.780575899693001	6.1229825397067525	471	41
CAPRIN2	0.4990851057894474	7.236683859493556e-07	1.3876877117763612e-06	2.5359179906906073	2.03683288490116	471	41
CAPS	0.6797219326164936	0.0013151564162047146	0.0018959741032892297	3.3441451518649328	2.664423219248439	471	41
CAPZA1	0.1673531621040425	0.0016087260299312252	0.0022996164052856176	7.3883301451031045	7.220976982999062	471	41
CAPZA2	0.012873698689640278	0.25741691844422754	0.28728576367055075	5.820229981906039	5.807356283216398	471	41
CAPZB	-0.2685330804978747	3.887885017146237e-05	6.405607918136624e-05	5.215053377821595	5.483586458319469	471	41
CARD10	0.0691726765183116	0.1628467453490121	0.18700404488402791	5.309468699701636	5.240296023183324	471	41
CARD11	0.27820415255473385	0.9280891795964402	0.9368668200087646	2.859739736488175	2.5815355839334413	471	41
CARD14	0.8726777196345965	1.1467065813128382e-20	1.519537216215229e-19	1.2084010854093332	0.33572336577473666	471	41
CARD16	-0.5796610121360222	1.1262597732815724e-05	1.941899438737201e-05	3.7450568336194183	4.3247178457554405	471	41
CARD19	0.5093863376376264	3.9267553465234643e-10	1.0245050134462922e-09	4.946812189629518	4.437425851991891	471	41
CARD6	0.32339151031095215	0.006569132264626706	0.008846076488174103	2.4854273733046095	2.1620358629936574	471	41
CARD8	-0.0864637937540329	0.15139187860521866	0.1745099079798734	2.286365902020607	2.37282969577464	471	41
CARD8-AS1	-0.16301429178352933	0.19996583628874298	0.22686326869411894	2.2798839585002866	2.442898250283816	471	41
CARD9	0.2295554470718275	0.3366406599611681	0.36951998644827544	1.276872643695984	1.0473171966241566	471	41
CARF	0.11830633549886516	0.14551873826537892	0.16809199131520322	1.4896599430333388	1.3713536075344737	471	41
CARHSP1	0.6616277650115254	2.0442841258088086e-15	9.970074559626954e-15	4.8169073631227155	4.15527959811119	471	41
CARM1	0.6585810881974075	7.136459023033845e-17	4.2704784184386356e-16	5.939619076595	5.281037988397593	471	41
CARMIL1	-0.09880909557102946	0.15567343893035998	0.17918725052304377	4.6071814857865485	4.705990581357578	471	41
CARMIL2	-0.1410855686954049	0.015370828205978553	0.01988656612831995	1.2276010484249904	1.3686866171203953	471	41
CARMIL3	0.7662344061156872	1.0104997889512765e-15	5.135935298766816e-15	1.2613347504925045	0.4951003443768174	471	41
CARMN	-0.9022595694528124	2.0129819215937676e-07	4.0547513531513436e-07	1.2026126029432183	2.1048721723960306	471	41
CARNMT1	0.7060287077296499	4.3486783502177055e-14	1.787271281812929e-13	4.394187961598431	3.688159253868781	471	41
CARS1	0.5599273511978096	1.2086869469034305e-15	6.085244660353435e-15	4.226473680536138	3.6665463293383285	471	41
